Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Peru,PER,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.6922278826042
Peru,PER,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,31.9798239013752
Peru,PER,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.6873942655311
Peru,PER,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,35.5248216393834
Peru,PER,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,32.1299436379435
Peru,PER,1998,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,35.0410860748969
Peru,PER,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,35.6162160503222
Peru,PER,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,37.8576955936615
Peru,PER,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,41.7203802974859
Peru,PER,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.6246333802182
Peru,PER,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,40.8387866660666
Peru,PER,1992,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,45.6247050043456
Peru,PER,1987,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,43.5292554534749
Peru,PER,1986,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,37.6225578127637
Peru,PER,1985,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,42.5647362526622
Peru,PER,1984,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,40.122096111466
Peru,PER,1983,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.3999690410631
Peru,PER,1982,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,42.0638720981547
Peru,PER,1980,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,42.9317861464195
Peru,PER,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,46.2506069207939
Peru,PER,1978,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.5534381073131
Peru,PER,1977,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,53.178598788009
Peru,PER,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,52.7626606234688
Peru,PER,1975,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,45.3343117669697
Peru,PER,1974,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,57.1793821519532
Peru,PER,1973,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,56.32122494554
Peru,PER,1972,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.1733106190069
Peru,PER,1971,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,41.8800914185478
Peru,PER,1970,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,48.3546292484489
Peru,PER,1969,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,54.7246393492657
Peru,PER,1968,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,51.2858544921106
Peru,PER,1967,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,51.5116522687602
Peru,PER,1966,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.8873300852671
Peru,PER,1965,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,43.9488646543684
Peru,PER,1964,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,40.5548620661115
Peru,PER,1963,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,36.9264247824653
Peru,PER,1962,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,40.1918932433987
