X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,hidden,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,#meta+water_source,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
-75.2447707145446,-13.0789945160681,7073633314,node,12,Gobierno Regional,,,,,,doctors,78701024,,2019/12/20 22:34:37,,,,bc76450f90924c9bb471874a5c38fbd0,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Santa Rosa
-76.9436621236864,-12.0669592521274,4357800226,node,15,,,,,,,pharmacy,74881403,,2019/09/25 00:56:03,,,,660ec818d4e240de88c8dae5c5750098,0,3,Flora Tristan,,,,,,,,,,,ovruni,Reconocimiento cartográfico de campo 2016 por KG,,,Boticas y Salud
-76.9521567634576,-12.1983047645038,5020434236,node,18,,,,,,,pharmacy,50957070,,2017/08/08 23:57:30,,,,a0547b493eec443084b4596e159bfd0d,0,2,Avenida Pacto Andino,,,,,,,,Villa El Salvador,,,Corban8,Kaart Ground Survey 2017,,,Botica
-78.9567573037334,-6.24408271726199,7070011371,node,12,Gobierno Regional,,,,,,doctors,78646159,,2019/12/19 16:02:05,,,,be83bb6cd7ae48569b20073213097e8f,0,1,,,,,,,,,,,,karitotp_peruimport,,,,La Succha Alta
-77.608972838237,-11.1061798290069,5072475173,node,15,,,,,,,pharmacy,51658375,,2017/09/02 00:36:11,,,,a1065e4753474e7da1f760dd8e0200d0,0,2,Avenida Adan Acevedo,,,,,,,,,,,JuanVerde,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Boticas y Salud
-78.7098742130898,-6.40391781561095,6861440845,node,12,Gobierno Regional,,,,,,doctors,75430384,,2019/10/08 20:40:01,,,,25e2a29bc8a44f1b8c248c6c9424d2a4,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Marayhuaca
-77.0220315772543,-12.0750734373135,7300909497,node,15,,,,,,,pharmacy,82280278,,2020/03/17 02:58:08,,,,ee4bad5293af4d3a83ead9f201c64b51,0,2,Jirón Juan Castro,,,,,,,,,,,ovruni,,152,,Farmacia Gala
-74.4320752129809,-11.2906676133317,7063607474,node,12,Gobierno Regional,,,,,,clinic,78533509,,2019/12/17 15:00:36,,,,9c41137672e942ecafbf6febb981bdb6,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Tziriari
-76.2158141133772,-10.4883319764524,7072398303,node,15,Gobierno Regional,,,,,,doctors,78690145,,2019/12/20 15:52:06,,,,ccdafb520568431a95e8d538848e53a6,0,1,Carrtera Central,,,,,,,,,,,karitotp_peruimport,,,,Chauyar
-79.0162891004711,-8.09784562933143,5098654439,node,15,,,,,,,pharmacy,51950374,,2017/09/11 18:15:11,,,,0751b0a4eb0040e2a6d20e9d207a007d,0,2,Avenida América Norte,,,,,,,,,,,Baconcrisp,Kaart Ground Survey 2017,,,Di Farma
-78.5780727251808,-9.05809716019007,4589241590,node,9,,,,,,,pharmacy,44901058,,2017/01/04 15:20:09,,,,050545860e3d4522ac578b26792e0b5f,0,1,,,,,,,,,,,,John Harold Pajares Chu,,,,Lozano
-74.2187693558981,-13.1669896634214,3307952234,node,6,,,,,,,pharmacy,28378031,,2015/01/24 17:26:33,,,,1104efcc2c7b4b278583db9fe3362684,0,1,,,,,,,,,,,,MaxAB,,,,
-78.3926702237626,-7.83230257820483,7083208379,node,12,Gobierno Regional,,,,,,doctors,78831948,,2019/12/24 21:31:20,,,,9def0570f0e54081b39c61fce3c1f22c,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Cuyuchugo
-75.7148300238101,-14.1492549218608,6013141486,node,9,,,,,,,clinic,63872144,,2018/10/25 15:39:34,,,,9dcd2d320232442eaebc1d4a70d421be,0,1,,,,,,,,,,,,MANUEL MAURIAL ARANA,,,,P.S. Lujaraja
-72.9663767320295,-14.3275081627861,7070358271,node,15,Gobierno Regional,,,,,,doctors,82627985,,2020/03/25 20:46:12,,,,fd9cf5bce2974aa1af26f3275cccef32,0,2,Calle San Genaro,,,,,,,,,,,ovruni,,,,Antilla
-73.3001544261397,-14.0046886336088,7082920726,node,12,Gobierno Regional,,,,,,doctors,78828890,,2019/12/24 17:58:37,,,,692fc652391c4a429b0087e3c9bbf9e7,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Llinqui
-78.236694908006,-7.28049213653614,7064255374,node,12,Gobierno Regional,,,,,,doctors,78541581,,2019/12/17 18:44:34,,,,9ccaaaa6eeb84efc945ca8c75af473ae,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Condormarca
,,435878171,way,12,,,,,,,clinic,41278550,,2016/08/05 22:24:18,,,,00299db2d5fb405c9938e88cd8621834,0,2,,,,,,,,,,,,bpowell1,Reconocimiento cartográfico por KG 2016.,,,Clinica Bellavista
-74.230131528564,-13.1563159802822,5051644136,node,18,,,,,,,dentist,51389933,,2017/08/23 21:44:20,,,,4bcb8711d8db4627a76860f0d7b20334,0,2,Avenida Mariscal Cáceres,,,,,,,,Ayacucho,,,Corban8,Kaart Ground Survey 2017,,,Sumaq
-79.0327460453429,-8.08317344310231,7039543042,node,15,Gobierno Regional,,,,,,clinic,78074344,,2019/12/06 22:38:39,,,,5b08880a72414e5a983d53991da20f12,0,1,Calle Alexander Petion,,,,,,,,,,,karitotp_peruimport,,,,Bellavista
-79.9627811505372,-6.48645064430411,7052617898,node,15,Gobierno Regional,,,,,,doctors,78330347,,2019/12/12 17:07:43,,,,474bfe1956a44562aa60159b81b9f550,0,1,Calle Emilio de la Cruz,,,,,,,,,,,karitotp_peruimport,,,,Santa Isabel
-78.1965343600546,-4.93878234709567,6821171951,node,12,Gobierno Regional,,,,,,doctors,74892139,,2019/09/25 07:28:30,,,,0377a78306d94624899549f1a24d1892,0,3,,,,,,,,,,,,ovruni,,,,Bichanak
,,777297961,way,15,Gobierno Regional,,,,,,clinic,81623807,,2020/02/29 16:11:32,,,,0b6c9a16cee244eaa02370ba164e30ef,0,1,Jirón Progreso,,,,,,,,,,,ovruni,,,,Centro de salud Jesús
-77.073566032536,-12.0901516429324,4343194870,node,12,,,,,,,pharmacy,41420296,,2016/08/12 22:56:00,,,,80b33a1faffa4d6daf8b336489f2b711,0,2,,,,,,,,,,,,Te-Ika,Reconocimiento cartográfico por KG 2016,,,Suoer Boticas Hollywood
-74.5397325449796,-8.36845378072672,6858428317,node,12,Gobierno Regional,,,,,,doctors,75386512,,2019/10/07 16:50:22,,,,72cfd29404b3421bbc8f24802af598ae,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Dos de Mayo
-72.4454587165161,-13.4793859607263,4987288821,node,9,,,,,,,pharmacy,50490667,,2017/07/22 23:11:34,,,,09e378b6646d4577905029d2ef484edd,0,1,,,,,,,,,,,,johnny_1982,,,,Botica Mi Peru Farma
-75.1823640088375,-12.1360842208661,7080428128,node,15,Gobierno Regional,,,,,,doctors,78786892,,2019/12/23 19:10:01,,,,4e77038f77004d0da65cc958b069a992,0,1,Avenida 15 de Setiembre,,,,,,,,,,,karitotp_peruimport,,,,Cocharcas
-72.4962904330358,-13.7858557495734,7052273027,node,15,Gobierno Regional,,,,,,doctors,78322915,,2019/12/12 14:28:15,,,,149918994a26408c9125b7742fe995de,0,1,Jirón Alfonso Ugarte,,,,,,,,,,,karitotp_peruimport,,,,Pituhuanca
-74.522188048171,-13.5704654808094,7082962442,node,12,Gobierno Regional,,,,,,clinic,78829025,,2019/12/24 18:06:19,,,,1b8c643ba90143ac8ce4af88076ff9a1,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Totos
-71.4903799095629,-16.4342958374116,6824295800,node,18,,,yes,,,,pharmacy,74932221,,2019/09/26 00:27:05,,,,faca0ad6df6c4404aaffca7755c650f7,0,1,,,,,,,,,Paucarpata,,,Fernando Timo,,,pharmacy,Boticas y Salud
-79.3526600716042,-6.84978670086059,7061575763,node,12,Gobierno Regional,,,,,,doctors,78492150,,2019/12/16 21:14:14,,,,5aead19183a042f99356316507da7469,0,1,,,,,,,,,,,,karitotp_peruimport,,,,La Compuerta
-73.7230725708529,-13.5635215769443,6861504515,node,12,Gobierno Regional,,,,,,doctors,75431423,,2019/10/08 21:23:23,,,,e8aca67943874a9d8ddef745268b15cf,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Cayara
-77.0800558048871,-11.9515795050969,5058655903,node,15,,,,,,,pharmacy,51441641,,2017/08/25 18:21:58,,,,1e08b2e4a7e34736bab2dfc6f0e5b04f,0,2,Avenida Rómulo Betancourt,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Biosalud
-77.7609052268169,-10.7514000192099,5067611854,node,15,,,,,,,pharmacy,51657460,,2017/09/01 22:34:32,,,,6a2d0b983a6e430bbb5c59506a0fd223,0,2,Jirón Rmon Castilla,,,,,,,,,,,FoxyMarcie,Kaart Ground Survey 2017,,,Mifarma
-69.505139218685,-16.0723630790844,7064402292,node,12,Gobierno Regional,,,,,,clinic,78543129,,2019/12/17 19:37:06,,,,db20bf62ce4a4748a977ca4aaa79735c,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Chipana
-77.8114067801705,-6.59142501291598,6821227631,node,15,Gobierno Regional,,,,,,doctors,74892139,,2019/09/25 07:28:30,,,,3351ab7974d14df0a43eab9ac911e90c,0,3,Jirón Duraznopampa,,,,,,,,,,,ovruni,,,,Duraznopampa
-76.5085114294818,-11.9429333205163,7070503875,node,15,Gobierno Regional,,,,,,doctors,78654994,,2019/12/19 20:50:34,,,,3142aa0f3a4a45aeae56379e143c2176,0,1,Avenida Grau,,,,,,,,,,,karitotp_peruimport,,,,La Merced de Chaute
-75.5118850372401,-12.0355979423085,7072548378,node,15,Gobierno Regional,,,,,,doctors,78693090,,2019/12/20 17:15:26,,,,fcb459c3514e4431b5cab31544698663,0,1,Jirón San Martin,,,,,,,,,,,karitotp_peruimport,,,,Chaquicocha
-70.4791910502047,-14.9746516051223,7064845822,node,12,Gobierno Regional,,,,,,doctors,78547186,,2019/12/17 21:59:03,,,,96652ccd63614ced9f326edf0da34a6a,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Angara Alto
-74.4908876747882,-11.4278931146034,7063602393,node,12,Gobierno Regional,,,,,,hospital,78533728,,2019/12/17 15:08:17,,,,b316418072774b48a6bd0fdf3b4f3337,0,1,,,,,,,,,,,,karitotp_peruimport,,,,San Martin de Pangoa
-73.0893740364831,-12.6909295820359,7112668197,node,12,Gobierno Regional,,,,,,doctors,79258629,,2020/01/06 17:36:57,,,,efcb0d4e6d464b7e8246abda011ca37d,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Selva Alegre
-77.1197439487756,-12.0538348681383,4346222780,node,12,,,,,,,clinic,41420296,,2016/08/12 22:55:38,,,,5107270b682249f6b61a4ab156c6f41f,0,2,,,,,,,,,,,,Te-Ika,Reconocimiento cartográfico por KG 2016,,,Acdent
,,805794898,way,6,,,,,,,pharmacy,85411571,,2020/05/19 04:00:48,,,,f132fa3a7b7c4c2499b6a4e9f9fbbec3,0,2,,,,,,,,,,,,ovruni,,,,
-74.2214998446759,-13.1557109745111,3086473893,node,9,,,,,,,clinic,29165879,,2015/02/28 21:40:10,,,,567cb9aeeffe4e468ef3c591babce322,0,3,,,,,,,,,,,,Rub21,,,,Clinica Señor de Vida
-74.6763818742271,-5.94161746647509,7050396751,node,12,Gobierno Regional,,,,,,doctors,78281805,,2019/12/11 21:51:00,,,,e56ffd7d4d774ddd97afc301f4ca6dec,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Nuevo San Jose
-77.8716123142853,-6.22958445552371,6821259432,node,18,,,,,,,clinic,75395057,,2019/10/07 22:08:54,,,private,e3bf754f63cc4be78ea96191a1ff18d3,0,2,Jiron Grau,,,,,,,,,,,karitotp_peruimport,,553,,Opticas Del Norte
-71.3233137433462,-13.6668961755165,7055639420,node,12,Gobierno Regional,,,,,,doctors,78394744,,2019/12/13 22:30:25,,,,8541fcb27ea541b580cd389d9c1c869e,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Tinki
-76.013729612987,-12.1201132587403,7082640176,node,15,Gobierno Regional,,,,,,doctors,78825791,,2019/12/24 16:02:31,,,,b989092e5aef410f80a72c968c2ed3d8,0,1,Jirón San Martin,,,,,,,,,,,karitotp_peruimport,,,,Tanta
-78.2766938528642,-9.14519393516122,6589355985,node,9,,,,,,,doctors,86892767,,2020/06/19 20:16:00,,,,e6faea3a2a7545c1b2d7d2a40e54a45f,0,2,,,,,,,,,,,,ovruni,,,,Posta Médica
,,393487902,way,18,MINSA,,,,,,clinic,88585139,,2020/07/27 20:47:53,,,,a061ce78aa014bbcafcc47b09a67e1ae,0,4,Avenida Los Próceres,,,,,,,,,,,ovruni,,1051,,Centro de Salud Caquetá
-72.327436155415,-14.1916384343528,6861257205,node,12,Gobierno Regional,,,,,,doctors,75427533,,2019/10/08 19:04:03,,,,b485cf02648b4efc8f8b5a3f9d9d7f23,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Tambulla
-77.0281020029896,-11.8928188434512,4335682353,node,12,,,,,,,pharmacy,41273938,,2016/08/05 20:47:58,,,,66d676c044ed40b88b8288579b57ca0e,0,2,,,,,,,,,,,,Baconcrisp,Reconocimiento cartográfico por KG 2016.,,,Botica Salud Medica
-77.1419991589868,-8.86217486737493,6858520551,node,12,Gobierno Regional,,,,,,doctors,75387923,,2019/10/07 17:27:03,,,,c910c9b1fbfb409bbf305493d215dadd,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Villa Flores de Rajin
-77.8686786481745,-9.44962742445131,6864105193,node,12,Gobierno Regional,,,,,,doctors,75471927,,2019/10/09 15:42:51,,,,3e96e9dddf964bda8a1df2bc7362bb03,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Puma Pucllanan
,,436746393,way,27,Essalud,,,,,,clinic,107922552,,2021/07/13 16:14:04,,,,01d272e0056d4a8eb70863d74d37c06b,0,5,Avenida Mariscal La Mar,,,,,,,,Miraflores,,,Jens Kubieziel,Reconocimiento cartográfico de campo 2016 por KG,1390,clinic,Centro Medico Municipal Santa Cruz
,,436920151,way,18,,,,,,,pharmacy,76951157,,2019/11/12 09:53:56,,,,aa04cd3755f246b9a30f95fa3876aa2b,0,3,,,,,,,,,,"yes;limited",,SerV,Reconocimiento cartográfico por KG 2016.,,pharmacy,América Salud
-77.2699372600851,-9.02105820061857,7113134988,node,12,Gobierno Regional,,,,,,doctors,79267360,,2020/01/06 22:16:35,,,,81bba54f4db84edca5c223accb576c32,0,1,,,,,,,,,,,,karitotp_peruimport,,,,P.S. Tambo Real
-69.9579350763553,-15.5023617282343,6864086887,node,12,Gobierno Regional,,,,,,doctors,75471557,,2019/10/09 15:33:58,,,,8ab67ae6934e4377a38b4c6478bfc3a6,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Soraza
-78.4207748289224,-6.49895292343967,7061653984,node,15,Gobierno Regional,,,,,,clinic,78492785,,2019/12/16 21:37:59,,,,612ebe49302b4580a3f52a6506b3bed3,0,1,Jirón Benjamin Livaque,,,,,,,,,,,karitotp_peruimport,,,,Paccha
-75.1886603268634,-12.0573723665537,5041331721,node,15,,,,,,,pharmacy,51420305,,2017/08/24 22:23:00,,,,33f90f65a28e4ff4af220795491adfb4,0,3,Avenida Orion,,,,,,,,,,,Baconcrisp,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Botica
-71.4912354504199,-16.4175735214852,7064000030,node,18,Gobierno Regional,,,,,,clinic,78539129,,2019/12/17 17:38:12,,,,ad5961fb1359443381c596d5ae992d1a,0,1,Avenida Revolucion,,,,,,,,,,,karitotp_peruimport,,1221,,Centro de Salud Ciudad Blanca
-73.7195767304963,-12.7052250017174,7080188923,node,12,Gobierno Regional,,,,,,doctors,78781706,,2019/12/23 16:21:52,,,,87438057029d46d9a9a52f8ed23a898a,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Marintari
-73.8884675532149,-13.3238342663561,7055638246,node,12,Gobierno Regional,,,,,,doctors,78394821,,2019/12/13 22:34:37,,,,7a5136026a98451e80b51130effb7ddb,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Mayabamba
,,518370894,way,18,,,,,,,clinic,51583334,,2017/08/30 15:26:16,,,,e3eccf7f7085441aa3753cc227084ba3,0,2,Calle 101,,,,,,,,Nuevo Chimbote,,,Corban8,Reconocimiento terrestre cartográfico realizado por Kaart en 2017,,,Cirugia General
-78.7779700517569,-6.80164901183994,6858937378,node,18,Gobierno Regional,,,,,,clinic,75393401,,2019/10/07 20:48:50,,,,01ddd0137e1f4735a7440aed64c2001b,0,1,Jirón los Andes,,,,,,,,,,,karitotp_peruimport,,220,,Catilluc
-77.0506135317998,-11.9412462110456,4346469287,node,12,,,,,,,dentist,74880780,,2019/09/25 00:07:31,,,,df0cfe91fa6643c196fa046df8a97c23,0,3,,,,,,,,,,,,ovruni,Reconocimiento cartogáfico de campo por KG 2016.,,,Clinica Dental
-73.0856989072176,-13.8548199534093,7064382164,node,12,Gobierno Regional,,,,,,doctors,78542699,,2019/12/17 19:23:31,,,,1ef97ce2c7184a55b17601e0f8453c76,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Ocrabamba
-71.9550493198117,-13.322867246187,9139211748,node,9,,,,,,,pharmacy,111987645,,2021/10/02 04:32:36,,,,1596ba9c6a4e46cfb13b22147e448e40,0,1,,,,,,,,,,,,murghdo,,,,Lifarma
-71.527026679885,-16.4064133526858,4324625121,node,15,,,,,,,clinic,41076051,,2016/07/28 02:54:09,,,,da4de621e3564efcb23c67f58e64f465,0,1,Los Condes,,,,,,,,Arequipa,,,Diego Sanguinetti,,,,Divino Maestro
-73.0003050835143,-13.7566283046644,7064385524,node,12,Gobierno Regional,,,,,,doctors,78542747,,2019/12/17 19:25:03,,,,57b4d3e95a1640098c46c98ef5a22c75,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Piscaya
,,439924666,way,15,,,,,,,pharmacy,41852072,,2016/09/01 15:50:52,,,,08e25ba144db41298c43c67d28612582,0,2,Libertad,,,,,,,,,,,Corban8,Reconocimiento cartografico de campo 2016 por KG,,,Mifarma
-76.9202775358416,-12.2207324742822,4362188641,node,15,,,,,,,pharmacy,41723547,,2016/08/26 20:46:36,,,,db2a38d2f8ea489aabfa19fa9ed5e72c,0,2,Avenida Pachacutec,,,,,,,,,,,Corban8,Reconocimiento cartografico de campo 2016 por KG,,,Botica
,,442095926,way,33,Ministerio de Salud,,,maternity,,,doctors,79261912,24/7,2020/01/06 19:08:59,,,government,65cc3ecfd07d404f9f2692dccb210f23,0,5,Jirón Pedro Valle Medina,,,,,,,,Villa María del Triunfo,yes,,karitotp_peruimport,,,doctor,Centro Materno Infantil Villa María del Triunfo
,,435361329,way,15,,,,,,,pharmacy,74880955,,2019/09/25 00:23:09,,,,7e4a6582ecc940d28b24e5e911386c28,0,4,Avenida Saenz Peña,,,,,,,,,,,ovruni,Reconocimiento cartogáfico de campo por KG 2016.,,,Botica Farmanorte
-78.4782570826961,-6.76428374477788,6852701345,node,12,Gobierno Regional,,,,,,clinic,75303484,,2019/10/04 20:39:12,,,,853b5dd8bcd94e81964c5ea1a08697e1,0,1,,,,,,,,,,,,karitotp_peruimport,,,,El Tambo
,,369439006,way,15,,,,,,,hospital,69326508,,2019/04/17 23:53:20,,,,566fa3d70805479c84048df4c4df3b05,0,2,,,,,,,,,kelkeybamba,,,emma craft,,,hospital,Emergency
-74.4918932517119,-11.5536600513226,7063602394,node,12,Gobierno Regional,,,,,,doctors,78533728,,2019/12/17 15:08:17,,,,eae35fd707a84a6e853019a9f07116cb,0,1,,,,,,,,,,,,karitotp_peruimport,,,,San Juan de Pueblo Libre
-80.4605492714946,-3.56962562106841,7083105234,node,21,Sanidad del Ejercito del Peru,,,,,,clinic,92291738,,2020/10/11 04:47:50,,,,56483b68c56644c195f755c2da490fc6,0,3,Avenida Tacna,,,,,,,,,,,ovruni,,101,clinic,Policlinico Militar General de Brigada Jorge Guimac Bonifaz
-77.1589930485759,-11.8295976682127,1846294771,node,12,Gobierno Regional,,,,,,doctors,79257790,,2020/01/06 17:11:25,,,,caa028a816b44409af31352d9b898c6e,0,3,,,,,,,,,,,,karitotp_peruimport,,,,Centro de Salud 03 de Febrero
-69.9897811116347,-15.1065590402875,6863880512,node,15,Gobierno Regional,,,,,,clinic,106068572,,2021/06/09 05:21:24,,,,a753cbd23a6b4a42a4bbd41af1ad8a96,0,2,Avenida Juliaca,,,,,,,,,,,ovruni,,,,Chupa
,,817943336,way,12,,,,,,,clinic,86922107,,2020/06/20 21:52:45,yes,,,a5d6c42625d6438faf10e31cd9f75696,0,2,,,,,,,,,,,,ovruni,,,,Centro de Salud Tiabaya
-78.8125228550281,-5.99255538170794,6861649547,node,12,Gobierno Regional,,,,,,doctors,75432261,,2019/10/08 22:05:58,,,,b3d90903cea44d0fb89002b5ba6ba10f,0,1,,,,,,,,,,,,karitotp_peruimport,,,,El Rollo
-79.8374656631228,-6.76346734740881,5084457296,node,18,,,,,,,pharmacy,51819169,,2017/09/07 17:20:02,,,,cc4580eb4f424562a053100c5faf76a2,0,2,Calle Cois,,,,,,,,Chiclayo,,,Cyclomor90,Kaart Ground Survey 2017,,,Felicidad
-77.6147097480451,-10.3130079592291,6864232237,node,12,Gobierno Regional,,,,,,doctors,75474003,,2019/10/09 16:32:37,,,,a01992f317e44c14a5592e6ce9908ee3,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Puesto de Salud Chasquitambo
-78.4545513003217,-5.33828137052299,6820822374,node,12,Gobierno Regional,,,,,,doctors,74892139,,2019/09/25 07:28:30,,,,6effd0becb2c47c3b7d388ff1ae3fd06,0,3,,,,,,,,,,,,ovruni,,,,Tutumberos
-73.1353846499354,-12.7538953606847,7112668199,node,12,Gobierno Regional,,,,,,doctors,79258629,,2020/01/06 17:36:57,,,,36b9ff5b071d49bdadcab5fd05779883,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Yuveni
-77.0937252640395,-12.0172457653101,4368702591,node,12,,,,,,,dentist,41725264,,2016/08/26 22:41:47,,,,c2d8c8c17f654ed7b4543478e6b84f41,0,1,Avenida El Olivar,,,,,,,,,,,Baconcrisp,,,,Dental El Olivar
-77.0089678782441,-11.9967941730238,4356650491,node,12,,,,,,,dentist,41852441,,2016/09/01 16:09:26,,,,739e21fe1a7e42fc857a69ac25ca5d77,0,6,,,,,,,,,,,,JuanVerde,Reconocimiento cartográfico por KG 2016,,,San Camilo
-71.5342950472219,-16.3965808773491,4517265491,node,15,,,,,,,dentist,67847010,,2019/03/06 14:42:06,,,,f3830e9487594b369424b720792ce5d0,0,2,Jerusalen,,,,,,,,,,,chachafish,,307,,Dental zone
,,436768870,way,12,,,,,,,pharmacy,41810329,,2016/08/30 19:15:24,,,,b9d27e29f18f46f98dc7f7aaa728f19e,0,3,,,,,,,,,,,,Ranger444,Reconocimiento cartográfico de campo 2016 por KG,,,Farmacia Farmasol
,,520372914,way,21,Gobierno Regional,,,,,,hospital,76222336,,2019/10/25 17:35:36,,,,a0023f1b6a674bc8b03963c6b588a9b8,0,3,Avenida Chancay,,,,,,,,,,,karitotp_peruimport,Kaart Ground Survey 2017,281,,Ismael Guzman Valverde
-80.7543910526585,-5.43725764922391,6852796422,node,18,Gobierno Regional,,,,,,clinic,80922012,,2020/02/12 20:06:22,,,,70011853653e442b89d8329df58c60ab,0,2,Avenida Mariscal Castilla,,,,,,,,,,,Red_Ranger,,124,,C.S Bellavista
-76.3242224639003,-6.58495510567539,7039339841,node,18,Gobierno Regional,,,,,,clinic,78070683,,2019/12/06 20:08:26,,,,d59062f6a6994bbb9814be657abb9aad,0,1,Jirón 23 de Marzo,,,,,,,,,,,karitotp_peruimport,,394,,Juan Guerra
-77.0035693458672,-11.9681936106532,4356273425,node,12,,,,,,,pharmacy,41566064,,2016/08/19 21:22:27,,,,62626069ac534f449ab1a146279d5dd4,0,2,,,,,,,,,,,,bpowell1,Reconocimiento cartográfico por KG 2016.,,,Farma Sur
,,384203094,way,15,EsSalud,,,,,,clinic,51324486,,2017/08/22 04:26:34,,,,b6b08f4c57664f4db63f92b593af4c74,0,3,,,,,,,,,Santa Anita,,,BikeRoad,,,,Clínica Geriátrica San Isidro Labrador
-80.5924491629469,-5.1832933591412,4003072601,node,12,,,,,,,clinic,37174814,,2016/02/12 19:14:48,,,,f09bdbc73b5e4f12b1c9e5d5cf757096,0,2,,,,,,,,,,,,INDECI_PREPARACION,indeci,,,C.S
-71.4761443366701,-14.1634991281138,7083126704,node,15,Gobierno Regional,,,,,,doctors,86486939,,2020/06/10 23:45:25,,,,fcf5716c80e0418e9b2879f07ace23fc,0,2,,,,,,,,,,,,JMHaddon,,,doctor,Tungasuca
-79.1200901702767,-8.08246416645576,1807303784,node,15,,,no,,,,pharmacy,35977477,,2015/12/15 22:49:42,,,,5712bced9e9a48b7b19ca916eb80a49d,0,3,Los Pinos,,,,,,,,Huanchaco,,,Johannie,,,,
,,615027355,way,18,MINSA,,,,,,clinic,68243695,,2019/03/18 01:18:44,,,,57cbba4eb4d74dd5bd4c05cd5123a7a4,0,2,Jirón José Tadeo Monagas,,,,,,,,,,,ovruni,,746,,Centro de Salud Santísimo Sacramento
-73.0472501115323,-12.6477488667331,6867639864,node,15,Gobierno Regional,,,,,,clinic,75525980,,2019/10/10 17:09:09,,,,1326b449bd56471c849aa1ce4c14076e,0,1,Avenida Johan Wiesse,,,,,,,,,,,karitotp_peruimport,,,,Kiteni
-75.7292262777868,-14.0652724430138,5012868612,node,18,,,,,,,clinic,79705699,,2020/01/17 16:02:26,,,,02093aacefa546769e118238fd07cfdb,0,3,Avenida Bolívar,,,,,,,,,,,VeemonZ2,Kaart Ground Survey 2017,,clinic,Clinica Munive
-73.5898437286524,-13.9672490190656,7073265104,node,12,Gobierno Regional,,,,,,doctors,78699182,,2019/12/20 21:02:33,,,,3c895389727941fb976e15e7a3a3731c,0,1,,,,,,,,,,,,karitotp_peruimport,,,,San Juan Pampa
,,85617623,way,12,,,,,,,hospital,106699492,,2021/06/21 07:53:35,yes,,,3e0ae8b1c7304e4183a6cdfcf656c624,0,7,,,,,,,,,,,,GornergratMnt,,,,Hospital Antonio Lorena
-69.6375819221868,-16.0828694594362,5010473922,node,9,,,,,,,pharmacy,50794557,,2017/08/03 02:26:36,,,,1b4c908b36da4f70bc285567e6c20867,0,1,,,,,,,,,,,,johnny_1982,,,,Inkafarma
-69.8638422620814,-14.9148999510645,4297300587,node,9,,,,,,,,40670562,,2016/07/12 02:01:40,,,,4a1a880117564301976d355c2fdaa0ee,0,2,,,,,,,,,,,,rabon,,,doctor,Centro Medico Patres
-78.5861710685699,-7.06193602294351,6858157579,node,12,Gobierno Regional,,,,,,doctors,75382378,,2019/10/07 15:13:45,,,,544461cc447d49aab25bebe798172671,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Chilimpampa
-79.8340845710207,-6.77163274602333,5064433841,node,15,,,,,,,pharmacy,51587468,,2017/08/30 17:12:07,,,,ef8ea1a7cc3848f6b9595e4467f1cb34,0,3,Calle Eugenio Moya,,,,,,,,,,,Te-Ika,Reconocimiento terrestre cartográfico realizado por Kaart en 2017.,,,La Farmacéutica
-78.611685330373,-6.43178336889227,6864349150,node,12,Gobierno Regional,,,,,,doctors,75475844,,2019/10/09 17:19:40,,,,7e114e3f192341d7a1980b2cca0519dd,0,1,,,,,,,,,,,,karitotp_peruimport,,,,Lazcan
